datetime,temp,on_sec(s),power(%),P,I,D,PID
20231001 07:18:41,56.687,5,1,3.5630000000000024,8.95440986370686,-0.012600000000000477,0.0
20231001 07:18:47,56.75,5,1,3.3130000000000024,8.847296577418934,-0.05,0.0
20231001 07:18:52,56.812,5,1,3.25,8.69106407085251,-0.06260000000000047,0.0
20231001 07:18:58,56.812,5,1,3.1880000000000024,8.534822855182789,-0.07500000000000001,0.0
20231001 07:19:03,56.812,5,1,3.1880000000000024,8.347322855182789,-0.025,0.0
20231001 07:19:08,56.875,5,1,3.1880000000000024,8.159822855182789,-0.012399999999999523,0.0
20231001 07:19:13,56.937,5,1,3.125,8.016957634109751,-0.012600000000000477,0.0
20231001 07:19:18,56.937,5,1,3.0630000000000024,7.923211746210644,-0.025,0.0
20231001 07:19:24,57.125,5,1,2.875,7.799550519363188,-0.06260000000000047,0.0
20231001 07:19:29,57.187,5,1,2.875,7.691538562475347,-0.08760000000000048,0.0
20231001 07:19:36,57.25,5,1,2.75,7.48846692846492,-0.08780000000000143,0.0
20231001 07:19:41,57.312,5,1,2.75,7.300988118785241,-0.06280000000000144,0.0
20231001 07:19:46,57.312,5,1,2.6880000000000024,7.113509537585594,-0.03760000000000048,0.0
20231001 07:19:52,57.375,5,1,2.625,6.955958253366717,-0.03760000000000048,0.0
20231001 07:19:57,57.5,5,1,2.625,6.7984069691478375,-0.03760000000000048,0.0
20231001 07:20:03,57.562,5,1,2.5,6.6894907982802145,-0.05020000000000096,0.0
20231001 07:20:08,57.562,5,1,2.4380000000000024,6.533257045494367,-0.05,0.0
20231001 07:20:14,57.562,5,1,2.4380000000000024,6.392580326112243,-0.037399999999999524,0.0
20231001 07:20:19,57.562,5,1,2.4380000000000024,6.283143567218962,-0.012399999999999523,0.0
20231001 07:20:24,57.562,5,1,2.4380000000000024,6.173706808325682,0.0,0.0
20231001 07:20:29,57.75,5,1,2.4380000000000024,6.110694613203732,0.0,0.0
20231001 07:20:35,57.875,5,1,2.125,5.970642857142862,-0.025,0.0
