datetime,temp,on_sec(s),power(%),P,I,D,PID
20230914 21:14:42,60.187,0,0,-0.1869999999999976,-0.6115205949656747,0.012600000000000477,0.0
20230914 21:14:48,60.187,0,0,-0.1869999999999976,-0.5800205949656735,0.012600000000000477,0.0
20230914 21:14:53,60.187,0,0,-0.1869999999999976,-0.5485205949656723,0.012600000000000477,0.0
20230914 21:14:58,60.187,0,0,-0.1869999999999976,-0.5170205949656711,0.0,0.0
20230914 21:15:03,60.187,0,0,-0.1869999999999976,-0.4855205949656699,0.0,0.0
20230914 21:15:08,60.125,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230914 21:15:13,60.125,0,0,-0.125,-0.4550801282051226,0.012399999999999523,0.0
20230914 21:15:19,60.125,0,0,-0.125,-0.4240801282051238,0.012399999999999523,0.0
20230914 21:15:24,60.125,0,0,-0.125,-0.393080128205125,0.012399999999999523,0.0
20230914 21:15:29,60.125,0,0,-0.125,-0.3620801282051262,0.0,0.0
20230914 21:15:35,60.125,0,0,-0.125,-0.3310801282051274,0.0,0.0
20230914 21:15:40,60.062,0,0,-0.125,-0.3125,0.0,0.0
20230914 21:15:45,60.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230914 21:15:50,60.062,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20230914 21:15:57,60.062,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20230914 21:16:02,60.0,0,0,-0.06199999999999761,-0.2075561497326166,0.0,0.0
20230914 21:16:07,60.0,0,0,0.0,-0.1760561497326154,0.012399999999999523,0.0
20230914 21:16:12,60.0,0,0,0.0,-0.1760561497326154,0.012399999999999523,0.0
20230914 21:16:17,60.0,0,0,0.0,-0.1760561497326154,0.012399999999999523,0.0
20230914 21:16:23,60.0,0,0,0.0,-0.1760561497326154,0.012399999999999523,0.0
20230914 21:16:28,60.0,0,0,0.0,-0.1760561497326154,0.012399999999999523,0.0
20230914 21:16:33,59.937,0,0,0.0,-0.1760561497326154,0.012399999999999523,0.0
20230914 21:16:39,59.937,0,0,0.06300000000000239,-0.09249999999999403,0.012399999999999523,0.0
20230914 21:16:44,59.937,0.09925000000005117,0.019850000000010234,0.06300000000000239,-0.02999999999999403,0.012399999999999523,0.0
20230914 21:16:50,59.937,0.4142500000000631,0.08285000000001262,0.06300000000000239,0.03250000000000597,0.0,0.0
20230914 21:16:55,59.937,1.039250000000063,0.2078500000000126,0.06300000000000239,0.09500000000000597,0.0,0.0
20230914 21:17:00,59.875,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230914 21:17:05,59.875,2.268200354609966,0.4536400709219932,0.125,0.17811170212766447,0.012399999999999523,0.0
20230914 21:17:10,59.875,2.578200354609954,0.5156400709219908,0.125,0.20911170212766328,0.012399999999999523,0.0
20230914 21:17:15,59.875,2.888200354609942,0.5776400709219884,0.125,0.24011170212766209,0.012399999999999523,0.0
20230914 21:17:20,59.875,2.888200354609942,0.5776400709219884,0.125,0.2711117021276609,0.0,0.0
20230914 21:17:25,59.875,3.1982003546099302,0.639640070921986,0.125,0.3021117021276597,0.0,0.0
20230914 21:17:31,59.875,3.302083333333333,0.6604166666666667,0.125,0.3125,0.0,0.0
20230914 21:17:37,59.875,3.302083333333333,0.6604166666666667,0.125,0.3125,0.0,0.0
20230914 21:17:43,59.875,3.302083333333333,0.6604166666666667,0.125,0.3125,0.0,0.0
20230914 21:17:48,59.937,3.302083333333333,0.6604166666666667,0.125,0.3125,0.0,0.0
20230914 21:17:53,59.937,2.8003670212766125,0.5600734042553225,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20230914 21:17:59,60.0,0,0,0.0,0.2711117021276609,-0.025,0.0
20230914 21:18:04,60.0,0,0,0.0,0.24011170212766209,-0.03760000000000048,0.0
20230914 21:18:09,60.125,0,0,0.0,0.24011170212766209,-0.03760000000000048,0.0
20230914 21:18:16,60.125,0.3440336879432637,0.06880673758865274,-0.125,0.1151117021276621,-0.025200000000000954,0.0
20230914 21:18:21,60.187,0,0,-0.125,-0.0098882978723379,-0.012600000000000477,0.0
20230914 21:18:27,60.187,0,0,-0.1869999999999976,-0.143080128205125,-0.012399999999999523,0.0
20230914 21:18:32,60.187,0,0,-0.1869999999999976,-0.268080128205125,-0.012399999999999523,0.0
20230914 21:18:37,60.25,0,0,-0.1869999999999976,-0.393080128205125,-0.012399999999999523,0.0
20230914 21:18:42,60.25,0,0,-0.25,-0.4421007231707997,-0.012600000000000477,0.0
20230914 21:18:48,60.25,0,0,-0.25,-0.5046007231707996,-0.012600000000000477,0.0
20230914 21:18:53,60.187,0,0,-0.25,-0.5485205949656723,-0.012600000000000477,0.0
20230914 21:19:00,60.187,0,0,-0.1869999999999976,-0.5485205949656723,0.0,0.0
20230914 21:19:05,60.187,0,0,-0.1869999999999976,-0.5485205949656723,0.0,0.0
20230914 21:19:10,60.187,0,0,-0.1869999999999976,-0.5304999999999964,0.0,0.0
20230914 21:19:15,60.187,0,0,-0.1869999999999976,-0.4989999999999952,0.0,0.0
20230914 21:19:20,60.187,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230914 21:19:25,60.187,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
