date,Open,High,Low,Close,Volume
2024-04-03 13:17:00,144.24,144.27,144.23,144.25,639.0
2024-04-03 13:18:00,144.25,144.25,144.205,144.205,1750.0
2024-04-03 13:19:00,144.22,144.28,144.22,144.25,2423.0
2024-04-03 13:20:00,144.21,144.215,144.21,144.215,317.0
2024-04-03 13:21:00,144.21,144.21,144.195,144.195,597.0
2024-04-03 13:22:00,144.195,144.195,144.195,144.195,294.0
2024-04-03 13:23:00,144.19,144.19,144.18,144.18,1897.0
2024-04-03 13:24:00,144.12,144.12,144.12,144.12,421.0
2024-04-03 13:25:00,144.08,144.15,144.08,144.11,2359.0
2024-04-03 13:26:00,144.1,144.1,144.055,144.055,1210.0
2024-04-03 13:27:00,144.05,144.09,144.05,144.05,1663.0
2024-04-03 13:28:00,144.01,144.01,144.01,144.01,655.0
2024-04-03 13:29:00,143.96,143.972,143.96,143.972,474.0
2024-04-03 13:30:00,143.97,144.0,143.96,143.96,1234.0
2024-04-03 13:31:00,143.955,143.955,143.9,143.9,933.0
2024-04-03 13:32:00,143.86,143.87,143.804,143.84,4702.0
2024-04-03 13:33:00,143.86,143.94,143.8,143.81,11462.0
2024-04-03 13:34:00,143.85,143.85,143.85,143.85,1048.0
2024-04-03 13:35:00,143.94,143.95,143.94,143.95,1107.0
2024-04-03 13:36:00,143.95,144.02,143.95,144.02,931.0
2024-04-03 13:37:00,143.98,143.98,143.98,143.98,640.0
2024-04-03 13:38:00,143.982,143.982,143.98,143.98,642.0
2024-04-03 13:39:00,144.0,144.0,143.97,143.97,810.0
2024-04-03 13:40:00,144.03,144.09,144.007,144.09,2961.0
2024-04-03 13:41:00,144.0,144.0,143.98,143.98,618.0
2024-04-03 13:42:00,143.95,143.98,143.94,143.98,1210.0
2024-04-03 13:43:00,143.98,144.0,143.97,144.0,4528.0
2024-04-03 13:44:00,144.0,144.03,143.97,144.0,1857.0
2024-04-03 13:45:00,144.05,144.05,144.03,144.03,539.0
2024-04-03 13:46:00,144.08,144.08,144.05,144.05,609.0
2024-04-03 13:47:00,144.05,144.05,144.01,144.02,1859.0
2024-04-03 13:48:00,144.035,144.1,144.035,144.09,2357.0
2024-04-03 13:49:00,144.09,144.09,144.08,144.08,886.0
2024-04-03 13:50:00,144.08,144.09,144.04,144.04,1691.0
2024-04-03 13:51:00,144.03,144.04,144.02,144.04,593.0
2024-04-03 13:52:00,144.07,144.075,144.07,144.075,459.0
2024-04-03 13:53:00,144.08,144.08,144.06,144.06,1188.0
2024-04-03 13:54:00,144.04,144.04,143.945,143.945,3089.0
2024-04-03 13:55:00,143.98,143.99,143.96,143.96,2196.0
2024-04-03 13:56:00,143.99,144.02,143.978,143.978,1297.0
2024-04-03 13:57:00,144.0,144.03,143.94,143.98,3822.0
2024-04-03 13:58:00,143.94,143.94,143.94,143.94,723.0
2024-04-03 13:59:00,143.95,144.0,143.92,143.925,5029.0
2024-04-03 14:00:00,143.94,143.94,143.85,143.85,691.0
2024-04-03 14:01:00,143.87,143.94,143.84,143.94,4565.0
2024-04-03 14:02:00,143.94,143.94,143.9,143.91,1062.0
2024-04-03 14:03:00,143.92,143.99,143.92,143.98,1593.0
2024-04-03 14:04:00,144.0,144.0,143.89,143.94,5204.0
2024-04-03 14:05:00,143.92,143.94,143.83,143.94,2067.0
2024-04-03 14:06:00,143.97,143.97,143.925,143.925,518.0
2024-04-03 14:07:00,143.96,143.96,143.96,143.96,456.0
2024-04-03 14:08:00,143.92,143.93,143.92,143.93,1374.0
2024-04-03 14:09:00,143.91,143.91,143.73,143.735,1735.0
2024-04-03 14:10:00,143.8,143.8,143.73,143.765,3164.0
2024-04-03 14:11:00,143.75,143.765,143.71,143.71,1779.0
2024-04-03 14:12:00,143.715,143.77,143.69,143.76,6158.0
2024-04-03 14:13:00,143.765,143.765,143.76,143.76,604.0
2024-04-03 14:14:00,143.73,143.76,143.73,143.76,428.0
2024-04-03 14:15:00,143.72,143.72,143.67,143.7,1711.0
2024-04-03 14:16:00,143.7,143.75,143.7,143.736,3257.0
2024-04-03 14:17:00,143.745,143.76,143.71,143.71,1889.0
2024-04-03 14:18:00,143.69,143.69,143.64,143.66,2009.0
2024-04-03 14:19:00,143.68,143.71,143.63,143.67,3874.0
2024-04-03 14:20:00,143.647,143.647,143.53,143.59,7649.0
2024-04-03 14:21:00,143.605,143.69,143.6,143.69,3744.0
2024-04-03 14:23:00,143.65,143.66,143.635,143.635,1326.0
2024-04-03 14:24:00,143.65,143.65,143.65,143.65,311.0
2024-04-03 14:25:00,143.65,143.65,143.53,143.555,4265.0
2024-04-03 14:26:00,143.53,143.53,143.52,143.53,971.0
2024-04-03 14:27:00,143.538,143.538,143.46,143.5,4503.0
2024-04-03 14:28:00,143.51,143.56,143.39,143.51,6400.0
2024-04-03 14:29:00,143.56,143.56,143.56,143.56,560.0
2024-04-03 14:30:00,143.59,143.6,143.52,143.52,1623.0
2024-04-03 14:31:00,143.5,143.5,143.46,143.47,1296.0
2024-04-03 14:32:00,143.485,143.49,143.46,143.47,836.0
2024-04-03 14:33:00,143.46,143.46,143.3,143.33,9700.0
2024-04-03 14:34:00,143.29,143.33,143.29,143.29,1569.0
2024-04-03 14:35:00,143.32,143.38,143.32,143.33,1639.0
2024-04-03 14:36:00,143.305,143.31,143.2,143.29,7128.0
2024-04-03 14:37:00,143.31,143.36,143.29,143.345,1682.0
2024-04-03 14:38:00,143.29,143.29,143.23,143.24,2134.0
2024-04-03 14:39:00,143.2,143.2,143.135,143.135,2049.0
2024-04-03 14:40:00,143.175,143.24,143.175,143.24,1514.0
2024-04-03 14:41:00,143.23,143.255,143.23,143.255,692.0
2024-04-03 14:42:00,143.31,143.31,143.28,143.3,2279.0
2024-04-03 14:43:00,143.29,143.29,143.26,143.26,382.0
2024-04-03 14:44:00,143.21,143.29,143.21,143.29,1453.0
2024-04-03 14:45:00,143.25,143.32,143.22,143.32,2167.0
2024-04-03 14:46:00,143.28,143.28,143.16,143.19,5867.0
2024-04-03 14:47:00,143.13,143.19,143.13,143.19,489.0
2024-04-03 14:48:00,143.19,143.24,143.19,143.24,890.0
2024-04-03 14:49:00,143.2,143.26,143.16,143.2,4989.0
2024-04-03 14:50:00,143.225,143.322,143.225,143.322,4694.0
2024-04-03 14:51:00,143.35,143.37,143.315,143.37,3001.0
2024-04-03 14:52:00,143.4,143.4,143.245,143.25,2124.0
2024-04-03 14:53:00,143.28,143.282,143.24,143.25,2833.0
2024-04-03 14:54:00,143.25,143.27,143.16,143.2,5067.0
2024-04-03 14:55:00,143.215,143.28,143.215,143.265,2084.0
2024-04-03 14:56:00,143.26,143.3,143.24,143.27,2514.0
2024-04-03 14:57:00,143.325,143.39,143.325,143.36,4471.0
2024-04-03 14:58:00,143.35,143.37,143.345,143.35,1741.0
2024-04-03 14:59:00,143.35,143.35,143.31,143.31,1331.0
2024-04-03 15:00:00,143.31,143.31,143.31,143.31,572.0
2024-04-03 15:01:00,143.345,143.44,143.345,143.44,2283.0
2024-04-03 15:02:00,143.48,143.53,143.48,143.53,1613.0
2024-04-03 15:03:00,143.545,143.545,143.44,143.44,4410.0
2024-04-03 15:04:00,143.415,143.435,143.36,143.385,2899.0
2024-04-03 15:05:00,143.42,143.465,143.42,143.46,7362.0
2024-04-03 15:06:00,143.46,143.46,143.38,143.38,1259.0
2024-04-03 15:07:00,143.355,143.385,143.26,143.26,3337.0
2024-04-03 15:08:00,143.285,143.44,143.18,143.31,11621.0
2024-04-03 15:09:00,143.26,143.315,143.26,143.315,439.0
2024-04-03 15:10:00,143.315,143.36,143.315,143.33,671.0
2024-04-03 15:11:00,143.33,143.33,143.19,143.24,13573.0
2024-04-03 15:12:00,143.19,143.21,143.174,143.174,2075.0
2024-04-03 15:13:00,143.13,143.13,143.06,143.093,12502.0
2024-04-03 15:14:00,143.06,143.09,142.975,142.975,2655.0
2024-04-03 15:15:00,142.93,143.01,142.795,142.98,7561.0
2024-04-03 15:16:00,142.98,142.98,142.96,142.96,534.0
2024-04-03 15:17:00,143.005,143.01,142.91,142.995,2015.0
2024-04-03 15:18:00,143.05,143.07,143.0,143.07,1880.0
2024-04-03 15:19:00,143.07,143.1,143.06,143.1,743.0
2024-04-03 15:20:00,143.08,143.1,143.06,143.092,3702.0
2024-04-03 15:21:00,143.13,143.14,143.13,143.14,1241.0
2024-04-03 15:22:00,143.1,143.1,143.1,143.1,1606.0
2024-04-03 15:23:00,143.1,143.14,143.09,143.09,2534.0
2024-04-03 15:24:00,143.07,143.07,143.01,143.04,3090.0
2024-04-03 15:25:00,143.06,143.11,143.06,143.107,1406.0
2024-04-03 15:26:00,143.13,143.16,143.11,143.14,3082.0
2024-04-03 15:27:00,143.14,143.16,143.14,143.15,1107.0
2024-04-03 15:28:00,143.18,143.18,143.12,143.15,4454.0
2024-04-03 15:29:00,143.12,143.18,143.12,143.18,1789.0
2024-04-03 15:30:00,143.175,143.26,143.175,143.26,2644.0
2024-04-03 15:31:00,143.28,143.33,143.28,143.33,1259.0
2024-04-03 15:32:00,143.325,143.38,143.325,143.34,2381.0
2024-04-03 15:33:00,143.31,143.31,143.3,143.3,2751.0
2024-04-03 15:34:00,143.294,143.335,143.294,143.33,2288.0
2024-04-03 15:35:00,143.32,143.355,143.32,143.35,1416.0
2024-04-03 15:36:00,143.32,143.32,143.26,143.315,2410.0
2024-04-03 15:37:00,143.33,143.35,143.31,143.35,3178.0
2024-04-03 15:38:00,143.37,143.37,143.37,143.37,790.0
2024-04-03 15:39:00,143.388,143.42,143.355,143.355,2682.0
2024-04-03 15:40:00,143.37,143.37,143.34,143.34,1037.0
2024-04-03 15:41:00,143.34,143.38,143.33,143.33,2106.0
2024-04-03 15:42:00,143.34,143.425,143.34,143.374,5858.0
2024-04-03 15:43:00,143.37,143.4,143.345,143.345,2879.0
2024-04-03 15:44:00,143.37,143.37,143.295,143.335,2453.0
2024-04-03 15:45:00,143.35,143.415,143.28,143.35,7652.0
2024-04-03 15:46:00,143.37,143.42,143.37,143.4,3040.0
2024-04-03 15:47:00,143.39,143.43,143.33,143.425,6410.0
2024-04-03 15:48:00,143.43,143.54,143.405,143.54,5440.0
2024-04-03 15:49:00,143.59,143.69,143.59,143.69,3588.0
2024-04-03 15:50:00,143.73,143.73,143.53,143.57,7569.0
2024-04-03 15:51:00,143.575,143.575,143.42,143.42,5568.0
2024-04-03 15:52:00,143.42,143.44,143.38,143.41,9806.0
2024-04-03 15:53:00,143.41,143.54,143.41,143.535,13895.0
2024-04-03 15:54:00,143.51,143.64,143.51,143.61,12228.0
2024-04-03 15:55:00,143.61,143.66,143.59,143.62,16430.0
2024-04-03 15:56:00,143.62,143.65,143.56,143.615,18575.0
2024-04-03 15:57:00,143.61,143.7,143.61,143.665,19245.0
2024-04-03 15:58:00,143.67,143.74,143.67,143.73,24978.0
2024-04-03 15:59:00,143.69,143.83,143.69,143.77,59148.0
2024-04-03 16:00:00,143.73,143.77,143.73,143.73,462345.0
2024-04-03 16:01:00,143.73,143.73,143.73,143.73,1157.0
2024-04-03 16:02:00,143.73,143.73,143.73,143.73,24572.0
2024-04-03 16:03:00,143.73,143.73,143.73,143.73,555.0
2024-04-03 16:10:00,143.73,143.73,143.73,143.73,234471.0
2024-04-03 16:15:00,143.73,143.73,143.73,143.73,1.0
2024-04-03 16:20:00,143.73,143.73,143.73,143.73,1878.0
2024-04-03 16:25:00,143.33,143.33,143.33,143.33,15.0
2024-04-03 17:44:00,144.49,144.49,144.49,144.49,2.0
2024-04-03 18:30:00,143.73,143.73,143.73,143.73,219361.0
2024-04-03 18:54:00,144.0,144.0,144.0,144.0,4.0
2024-04-03 19:00:00,143.73,143.73,143.73,143.73,219361.0
2024-04-04 08:02:00,143.73,144.21,143.73,144.21,2.0
2024-04-04 09:30:00,145.12,145.14,144.4,145.0,16376.0
2024-04-04 09:31:00,145.01,145.01,145.01,145.01,663.0
2024-04-04 09:32:00,145.01,145.17,144.67,144.68,810.0
2024-04-04 09:34:00,144.985,144.985,144.98,144.98,839.0
2024-04-04 09:35:00,144.98,145.26,144.98,145.26,1213.0
2024-04-04 09:36:00,145.0,145.105,144.96,145.105,872.0
2024-04-04 09:37:00,144.78,144.955,144.78,144.86,1081.0
2024-04-04 09:38:00,144.915,144.915,144.52,144.615,20060.0
2024-04-04 09:39:00,144.61,144.61,144.25,144.25,614.0
2024-04-04 09:40:00,144.245,144.58,144.245,144.535,2067.0
2024-04-04 09:41:00,144.535,144.535,144.535,144.535,539.0
2024-04-04 09:42:00,144.53,144.54,144.53,144.535,863.0
2024-04-04 09:43:00,144.75,144.75,144.75,144.75,845.0
2024-04-04 09:45:00,144.79,145.08,144.79,145.08,1477.0
2024-04-04 09:46:00,145.08,145.12,145.08,145.12,1235.0
2024-04-04 09:47:00,144.95,145.045,144.95,145.04,554.0
2024-04-04 09:48:00,144.97,145.1,144.97,145.085,1882.0
2024-04-04 09:49:00,145.08,145.08,144.92,144.93,1121.0
2024-04-04 09:50:00,145.005,145.09,145.005,145.09,834.0
2024-04-04 09:51:00,144.96,144.99,144.955,144.965,818.0
2024-04-04 09:52:00,144.935,145.05,144.895,145.05,590.0
2024-04-04 09:53:00,145.05,145.05,145.012,145.012,562.0
2024-04-04 09:54:00,144.86,145.0,144.83,144.89,2321.0
2024-04-04 09:55:00,144.79,144.915,144.79,144.915,1196.0
2024-04-04 09:57:00,144.91,144.93,144.845,144.845,570.0
2024-04-04 09:58:00,144.835,144.93,144.76,144.93,4048.0
2024-04-04 09:59:00,144.93,144.93,144.93,144.93,271.0
2024-04-04 10:00:00,144.97,145.04,144.96,145.03,2786.0
2024-04-04 10:01:00,145.04,145.04,144.99,144.99,1212.0
2024-04-04 10:02:00,144.99,145.07,144.99,145.02,1563.0
2024-04-04 10:03:00,145.01,145.055,145.01,145.055,326.0
2024-04-04 10:04:00,145.05,145.05,145.05,145.05,469.0
2024-04-04 10:05:00,144.99,145.1,144.972,145.07,3509.0
2024-04-04 10:06:00,145.07,145.07,144.99,145.015,1495.0
2024-04-04 10:07:00,145.015,145.015,144.92,144.975,2784.0
2024-04-04 10:08:00,144.975,144.975,144.88,144.88,966.0
2024-04-04 10:09:00,144.92,144.96,144.735,144.735,2676.0
2024-04-04 10:10:00,144.635,144.635,144.635,144.635,581.0
2024-04-04 10:11:00,144.54,144.593,144.54,144.555,2003.0
2024-04-04 10:12:00,144.555,144.555,144.51,144.55,1266.0
2024-04-04 10:13:00,144.49,144.49,144.49,144.49,354.0
2024-04-04 10:14:00,144.545,144.545,144.37,144.37,819.0
2024-04-04 10:16:00,144.38,144.38,144.38,144.38,434.0
2024-04-04 10:18:00,144.42,144.42,144.42,144.42,435.0
2024-04-04 10:19:00,144.34,144.34,144.29,144.29,432.0
2024-04-04 10:20:00,144.19,144.19,144.19,144.19,863.0
2024-04-04 10:21:00,144.275,144.34,144.215,144.215,2433.0
2024-04-04 10:22:00,144.215,144.215,144.21,144.21,735.0
2024-04-04 10:23:00,144.182,144.182,144.182,144.182,480.0
2024-04-04 10:24:00,144.18,144.18,144.05,144.05,713.0
2024-04-04 10:25:00,144.08,144.085,143.97,143.97,983.0
2024-04-04 10:26:00,144.0,144.0,144.0,144.0,248.0
2024-04-04 10:27:00,144.0,144.08,143.97,144.08,875.0
2024-04-04 10:28:00,144.0,144.01,143.96,143.96,1026.0
2024-04-04 10:29:00,144.075,144.13,144.075,144.13,1162.0
2024-04-04 10:30:00,144.08,144.24,144.08,144.127,4237.0
2024-04-04 10:31:00,144.23,144.23,144.075,144.14,1865.0
2024-04-04 10:33:00,144.07,144.07,143.92,143.92,1680.0
2024-04-04 10:34:00,143.92,143.99,143.76,143.76,3241.0
2024-04-04 10:35:00,143.74,143.74,143.615,143.7,2206.0
2024-04-04 10:36:00,143.66,143.685,143.64,143.68,821.0
2024-04-04 10:37:00,143.715,143.715,143.63,143.63,850.0
2024-04-04 10:38:00,143.69,143.69,143.6,143.6,995.0
2024-04-04 10:39:00,143.67,143.82,143.65,143.81,4332.0
2024-04-04 10:40:00,143.86,143.86,143.86,143.86,790.0
2024-04-04 10:41:00,143.91,143.91,143.82,143.82,3614.0
2024-04-04 10:42:00,143.88,143.975,143.88,143.975,2267.0
2024-04-04 10:43:00,143.885,143.885,143.76,143.775,1128.0
2024-04-04 10:44:00,143.77,143.83,143.77,143.83,351.0
2024-04-04 10:45:00,143.8,143.8,143.8,143.8,337.0
2024-04-04 10:46:00,143.78,143.78,143.7,143.725,3580.0
2024-04-04 10:47:00,143.72,143.72,143.695,143.695,1500.0
2024-04-04 10:48:00,143.64,143.7,143.62,143.62,940.0
2024-04-04 10:49:00,143.62,143.62,143.56,143.56,568.0
2024-04-04 10:50:00,143.565,143.75,143.5,143.72,5533.0
2024-04-04 10:51:00,143.7,143.745,143.7,143.73,912.0
2024-04-04 10:52:00,143.73,143.735,143.73,143.735,798.0
2024-04-04 10:53:00,143.75,143.86,143.75,143.86,3546.0
2024-04-04 10:54:00,143.945,143.98,143.92,143.92,917.0
2024-04-04 10:55:00,143.87,143.93,143.86,143.93,1326.0
2024-04-04 10:56:00,143.91,143.91,143.84,143.87,1437.0
2024-04-04 10:57:00,143.98,143.98,143.98,143.98,806.0
2024-04-04 10:58:00,144.09,144.11,144.02,144.02,2790.0
2024-04-04 10:59:00,143.98,143.98,143.93,143.93,506.0
2024-04-04 11:00:00,143.93,143.93,143.93,143.93,222.0
2024-04-04 11:01:00,143.945,143.95,143.945,143.95,510.0
2024-04-04 11:02:00,143.935,143.935,143.875,143.875,646.0
2024-04-04 11:03:00,143.815,143.86,143.81,143.86,513.0
2024-04-04 11:04:00,143.86,143.87,143.86,143.87,918.0
2024-04-04 11:05:00,143.91,143.91,143.88,143.88,410.0
2024-04-04 11:06:00,143.95,143.95,143.89,143.89,959.0
2024-04-04 11:07:00,143.88,143.88,143.78,143.78,992.0
2024-04-04 11:08:00,143.69,143.7,143.69,143.7,726.0
2024-04-04 11:09:00,143.75,143.78,143.727,143.78,1197.0
2024-04-04 11:10:00,143.78,143.83,143.78,143.81,343.0
2024-04-04 11:12:00,143.74,143.74,143.73,143.73,1068.0
2024-04-04 11:13:00,143.75,143.78,143.75,143.755,1939.0
2024-04-04 11:14:00,143.79,143.79,143.73,143.77,2107.0
2024-04-04 11:15:00,143.725,143.725,143.725,143.725,355.0
2024-04-04 11:16:00,143.72,143.72,143.675,143.675,1461.0
2024-04-04 11:17:00,143.7,143.7,143.65,143.65,1469.0
2024-04-04 11:18:00,143.65,143.65,143.65,143.65,519.0
2024-04-04 11:19:00,143.58,143.58,143.58,143.58,914.0
2024-04-04 11:20:00,143.56,143.56,143.56,143.56,446.0
2024-04-04 11:21:00,143.59,143.61,143.57,143.57,2035.0
2024-04-04 11:22:00,143.59,143.62,143.56,143.6,4248.0
2024-04-04 11:23:00,143.53,143.57,143.45,143.45,3851.0
2024-04-04 11:24:00,143.425,143.425,143.395,143.395,329.0
2024-04-04 11:25:00,143.43,143.66,143.43,143.635,6715.0
2024-04-04 11:26:00,143.65,143.65,143.6,143.63,1000.0
2024-04-04 11:27:00,143.655,143.79,143.655,143.79,1004.0
2024-04-04 11:28:00,143.73,143.765,143.69,143.7,1774.0
2024-04-04 11:29:00,143.67,143.67,143.67,143.67,367.0
2024-04-04 11:30:00,143.65,143.65,143.61,143.65,1737.0
2024-04-04 11:31:00,143.64,143.64,143.61,143.61,916.0
2024-04-04 11:32:00,143.65,143.725,143.65,143.665,2095.0
2024-04-04 11:33:00,143.64,143.64,143.63,143.63,485.0
2024-04-04 11:34:00,143.65,143.72,143.64,143.72,1859.0
2024-04-04 11:35:00,143.72,143.768,143.72,143.76,2250.0
2024-04-04 11:36:00,143.79,143.81,143.775,143.81,968.0
2024-04-04 11:37:00,143.89,143.95,143.86,143.9,2020.0
2024-04-04 11:38:00,143.86,143.86,143.86,143.86,217.0
2024-04-04 11:39:00,143.9,143.95,143.89,143.89,2195.0
2024-04-04 11:40:00,143.86,143.86,143.78,143.78,1807.0
2024-04-04 11:41:00,143.825,143.93,143.825,143.89,933.0
2024-04-04 11:42:00,143.875,143.88,143.835,143.88,1224.0
2024-04-04 11:43:00,143.88,143.885,143.88,143.885,527.0
2024-04-04 11:45:00,143.845,143.845,143.75,143.75,1433.0
2024-04-04 11:46:00,143.78,143.78,143.78,143.78,550.0
2024-04-04 11:47:00,143.81,143.85,143.78,143.85,1619.0
2024-04-04 11:48:00,143.82,143.82,143.77,143.77,625.0
2024-04-04 11:49:00,143.79,143.79,143.76,143.76,729.0
2024-04-04 11:50:00,143.75,143.79,143.75,143.78,955.0
2024-04-04 11:51:00,143.78,143.78,143.78,143.78,1776.0
2024-04-04 11:52:00,143.8,143.84,143.8,143.81,780.0
2024-04-04 11:53:00,143.84,143.96,143.84,143.96,1941.0
2024-04-04 11:54:00,143.965,143.966,143.945,143.945,464.0
2024-04-04 11:55:00,143.94,143.94,143.87,143.87,1102.0
2024-04-04 11:57:00,143.88,143.88,143.85,143.87,719.0
2024-04-04 11:58:00,143.925,143.925,143.88,143.88,1763.0
2024-04-04 11:59:00,143.88,143.88,143.85,143.85,760.0
2024-04-04 12:00:00,143.87,143.87,143.855,143.855,912.0
2024-04-04 12:01:00,143.85,143.87,143.81,143.87,932.0
2024-04-04 12:02:00,143.93,143.93,143.93,143.93,179.0
2024-04-04 12:03:00,143.93,143.965,143.89,143.94,3346.0
2024-04-04 12:04:00,143.92,143.92,143.92,143.92,573.0
2024-04-04 12:05:00,143.99,144.01,143.93,143.93,3714.0
2024-04-04 12:06:00,143.93,143.93,143.89,143.89,2211.0
2024-04-04 12:08:00,143.86,143.86,143.845,143.847,421.0
2024-04-04 12:09:00,143.845,144.0,143.845,144.0,2920.0
2024-04-04 12:10:00,143.99,144.02,143.87,143.925,5310.0
2024-04-04 12:11:00,143.98,144.035,143.98,144.035,1149.0
2024-04-04 12:13:00,144.17,144.23,144.17,144.22,1042.0
2024-04-04 12:15:00,144.23,144.23,144.23,144.23,846.0
2024-04-04 12:16:00,144.06,144.1,144.05,144.087,1043.0
2024-04-04 12:17:00,144.05,144.05,144.01,144.03,1667.0
2024-04-04 12:18:00,144.04,144.11,144.03,144.07,984.0
2024-04-04 12:19:00,144.06,144.06,144.06,144.06,371.0
2024-04-04 12:20:00,144.06,144.095,144.05,144.08,842.0
2024-04-04 12:21:00,144.07,144.07,144.07,144.07,209.0
2024-04-04 12:22:00,144.13,144.13,144.08,144.12,1197.0
2024-04-04 12:23:00,144.107,144.108,144.08,144.08,692.0
2024-04-04 12:24:00,144.12,144.18,144.12,144.16,2022.0
2024-04-04 12:25:00,144.235,144.28,144.235,144.28,1009.0
2024-04-04 12:26:00,144.24,144.27,144.24,144.27,706.0
2024-04-04 12:27:00,144.22,144.23,144.15,144.16,1523.0
2024-04-04 12:28:00,144.16,144.16,144.03,144.07,5319.0
2024-04-04 12:29:00,144.04,144.15,144.02,144.15,5525.0
2024-04-04 12:30:00,144.12,144.12,144.12,144.12,987.0
2024-04-04 12:31:00,144.105,144.105,144.105,144.105,489.0
2024-04-04 12:32:00,144.1,144.1,144.1,144.1,150.0
2024-04-04 12:34:00,144.09,144.09,144.09,144.09,400.0
2024-04-04 12:35:00,144.09,144.11,144.09,144.11,842.0
2024-04-04 12:36:00,144.08,144.1,144.08,144.1,458.0
2024-04-04 12:37:00,144.11,144.15,144.09,144.09,2798.0
2024-04-04 12:38:00,144.08,144.08,144.06,144.06,865.0
2024-04-04 12:39:00,144.06,144.075,144.01,144.01,613.0
2024-04-04 12:40:00,144.04,144.13,144.04,144.13,3075.0
2024-04-04 12:41:00,144.13,144.13,144.055,144.055,557.0
2024-04-04 12:42:00,144.04,144.13,144.04,144.09,505.0
2024-04-04 12:43:00,144.02,144.09,144.02,144.09,2474.0
2024-04-04 12:44:00,144.08,144.11,144.08,144.084,1280.0
2024-04-04 12:45:00,144.09,144.09,144.06,144.09,1150.0
2024-04-04 12:46:00,144.09,144.09,144.09,144.09,335.0
2024-04-04 12:47:00,144.06,144.1,144.05,144.1,1108.0
2024-04-04 12:48:00,144.12,144.13,144.12,144.121,790.0
2024-04-04 12:50:00,144.12,144.12,144.12,144.12,761.0
2024-04-04 12:51:00,144.07,144.09,144.04,144.09,2426.0
2024-04-04 12:52:00,144.06,144.06,144.06,144.06,185.0
2024-04-04 12:53:00,144.07,144.09,144.06,144.09,618.0
2024-04-04 12:54:00,144.099,144.099,144.05,144.05,738.0
2024-04-04 12:55:00,144.08,144.12,144.08,144.12,1620.0
2024-04-04 12:56:00,144.08,144.08,144.08,144.08,463.0
2024-04-04 12:57:00,144.09,144.116,144.06,144.116,1867.0
2024-04-04 12:58:00,144.09,144.13,144.09,144.13,1472.0
2024-04-04 12:59:00,144.15,144.15,144.14,144.14,784.0
2024-04-04 13:01:00,144.1,144.1,144.1,144.1,447.0
2024-04-04 13:02:00,144.1,144.1,144.08,144.08,534.0
2024-04-04 13:03:00,144.06,144.085,144.06,144.06,1128.0
2024-04-04 13:04:00,144.06,144.106,144.06,144.105,6817.0
2024-04-04 13:05:00,144.1,144.15,144.1,144.15,2538.0
2024-04-04 13:07:00,144.2,144.2,144.2,144.2,739.0
2024-04-04 13:08:00,144.21,144.29,144.21,144.27,1345.0
2024-04-04 13:09:00,144.25,144.26,144.22,144.25,803.0
2024-04-04 13:11:00,144.2,144.2,144.2,144.2,235.0
2024-04-04 13:13:00,144.23,144.33,144.23,144.29,4007.0
2024-04-04 13:14:00,144.34,144.34,144.3,144.3,1290.0
2024-04-04 13:15:00,144.3,144.3,144.3,144.3,274.0
2024-04-04 13:16:00,144.28,144.29,144.23,144.23,922.0
2024-04-04 13:18:00,144.23,144.23,144.23,144.23,297.0
2024-04-04 13:20:00,144.265,144.282,144.265,144.28,1075.0
2024-04-04 13:22:00,144.29,144.31,144.22,144.22,1529.0
2024-04-04 13:23:00,144.22,144.22,144.2,144.2,789.0
2024-04-04 13:24:00,144.195,144.195,144.16,144.16,920.0
2024-04-04 13:25:00,144.2,144.22,144.2,144.2,925.0
2024-04-04 13:27:00,144.23,144.25,144.23,144.25,663.0
2024-04-04 13:28:00,144.28,144.28,144.27,144.27,842.0
2024-04-04 13:29:00,144.295,144.295,144.26,144.26,1395.0
2024-04-04 13:30:00,144.32,144.32,144.28,144.28,346.0
2024-04-04 13:31:00,144.309,144.38,144.309,144.38,2501.0
2024-04-04 13:32:00,144.43,144.51,144.43,144.51,2110.0
2024-04-04 13:33:00,144.52,144.59,144.52,144.59,1695.0
2024-04-04 13:34:00,144.61,144.61,144.58,144.58,470.0
2024-04-04 13:35:00,144.58,144.58,144.58,144.58,334.0
2024-04-04 13:36:00,144.62,144.64,144.62,144.64,1467.0
2024-04-04 13:37:00,144.7,144.71,144.7,144.71,390.0
2024-04-04 13:38:00,144.69,144.69,144.68,144.68,703.0
2024-04-04 13:39:00,144.7,144.7,144.67,144.68,942.0
2024-04-04 13:40:00,144.65,144.65,144.63,144.63,1096.0
2024-04-04 13:41:00,144.665,144.665,144.63,144.63,805.0
2024-04-04 13:42:00,144.63,144.65,144.625,144.65,810.0
2024-04-04 13:43:00,144.675,144.69,144.61,144.61,3367.0
2024-04-04 13:44:00,144.605,144.605,144.5,144.54,2261.0
2024-04-04 13:45:00,144.54,144.54,144.525,144.535,856.0
2024-04-04 13:46:00,144.555,144.57,144.52,144.52,1024.0
2024-04-04 13:47:00,144.51,144.55,144.51,144.55,999.0
2024-04-04 13:48:00,144.55,144.55,144.545,144.55,678.0
2024-04-04 13:49:00,144.52,144.54,144.52,144.54,806.0
2024-04-04 13:50:00,144.52,144.56,144.486,144.486,2143.0
2024-04-04 13:51:00,144.47,144.51,144.47,144.51,970.0
2024-04-04 13:52:00,144.48,144.5,144.48,144.48,622.0
