PlaceName,Lat,Long,Alt(m),dist(km),dist_sum(km)
石和温泉駅,35.65737,138.63538,271.2,,0
,35.65735,138.6354,271.2,0.0028642748200676405,0.0028642748200676405
,35.65731,138.63538,271.1,0.00479339798847195,0.00765767280853959
,35.6573,138.63538,271.1,0.0011095266084336177,0.008767199416973208
,35.65726,138.63539,271,0.004529542845695328,0.013296742262668537
,35.65719,138.63539,271,0.0077666861479106205,0.021063428410579156
,35.65718,138.6354,271,0.0014321386332942557,0.022495567043873413
,35.65705,138.6354,270.9,0.014423845439690044,0.03691941248356346
,35.65698,138.63544,270.8,0.008569773291389493,0.04548918577495295
,35.65591,138.63552,270.1,0.11894014662469846,0.1644293323996514
,35.65585,138.63553,270.1,0.006718463514456268,0.17114779591410767
,35.65421,138.63565,269.8,0.18228647504846995,0.3534342709625776
,35.65413,138.63564,269.9,0.008922281433141286,0.3623565523957189
,35.65405,138.63564,269.9,0.008876208109786666,0.3712327605055056
,35.65399,138.63565,269.9,0.006718464304032584,0.37795122480953813
,35.65393,138.63565,270,0.006657155937984389,0.3846083807475225
,35.65266,138.63576,269,0.14126143759890356,0.5258698183464261
,35.65262,138.63577,269,0.004529549959281109,0.5303993683057072
,35.65213,138.6358,268.6,0.05443459500125518,0.5848339633069624
,35.65206,138.63583,268.5,0.00822812212312347,0.5930620854300859
,35.652,138.63583,268.5,0.006657153799913936,0.5997192392299998
,35.65193,138.63581,268.6,0.007975062525197968,0.6076943017551978
,35.65188,138.63582,268.5,0.005621054772703583,0.6133153565279014
,35.65108,138.63588,268.1,0.08892819228226588,0.7022435488101673
,35.65103,138.63589,268.2,0.0056210555449159785,0.7078646043550832
,35.65086,138.63589,268.1,0.018861932363269704,0.726726536718353
,35.65078,138.63591,268.1,0.009059105500446463,0.7357856422187994
,35.65034,138.6359,267.8,0.04882751465660981,0.7846131568754092
,35.65011,138.63821,268.2,0.2107447090721819,0.9953578659475911
,35.65006,138.63821,268.2,0.005547626371496866,1.000905492319088
,35.65003,138.63865,268.3,0.039985340462589454,1.0408908327816775
,35.65004,138.63981,269.1,0.10505588385764165,1.1459467166393191
,35.65005,138.63992,269.1,0.010023237922552771,1.1559699545618718
,35.65005,138.64011,269.2,0.017206466344630543,1.1731764209065023
,35.65009,138.6405,269.3,0.03559627954439096,1.2087727004508932
,35.65002,138.64051,269.3,0.007819295835725576,1.2165919962866187
,35.65,138.64053,269.3,0.0028643776343036534,1.2194563739209223
,35.64998,138.64054,269.3,0.002396727786860873,1.2218531017077832
,35.64977,138.64076,269.5,0.030656648322478715,1.2525097500302618
,35.6497,138.64082,269.6,0.009478698844608243,1.26198844887487
,35.64962,138.64092,269.8,0.012680675059229058,1.274669123934099
,35.64961,138.64096,269.8,0.0037885447567482643,1.2784576686908473
,35.64961,138.64101,269.9,0.0045280422880282336,1.2829857109788756
,35.64962,138.64108,270,0.00643562338729358,1.2894213343661691
,35.64953,138.6411,270.1,0.010148657337700543,1.2995699917038697
,35.64932,138.6412,270.5,0.024998087133911193,1.324568078837781
,35.64922,138.64122,270.6,0.011242114330609895,1.3358101931683908
,35.64914,138.6413,271,0.011457556966779631,1.3472677501351704
,35.64911,138.64131,271.1,0.003449572447564286,1.3507173225827347
,35.64895,138.64141,272.1,0.019928913782304075,1.3706462363650387
,35.64879,138.64153,272.7,0.020814613957721183,1.39146085032276
,35.6486,138.6417,273.2,0.02610420535081756,1.4175650556735775
,35.64853,138.64175,273.4,0.008990269234121344,1.4265553249076988
,35.64824,138.64203,266.3,0.04096716161013443,1.4675224865178331
,35.6482,138.64208,269,0.006340394818454456,1.4738628813362875
,35.64815,138.64212,269,0.006625604501009988,1.4804884858372975
,35.64792,138.64237,267,0.034114840810747116,1.5146033266480448
,35.64659,138.64371,272.7,0.19105762784108873,1.7056609544891335
,35.64646,138.64391,272.6,0.023154318834546807,1.7288152733236803
,35.64639,138.64406,272.5,0.015648142020454985,1.7444634153441354
,35.64627,138.64439,272.2,0.03271790671566673,1.777181322059802
,35.64613,138.64488,272.3,0.047016766050227345,1.8241980881100295
,35.64565,138.64708,276.5,0.20623806273214654,2.030436150842176
,35.64565,138.64711,276.5,0.002716959449854996,2.033153110292031
,35.64555,138.64758,277.4,0.04398801378430796,2.077141124076339
,35.64547,138.64788,278.1,0.028582797023915682,2.105723921100255
,35.6454,138.64805,278.5,0.017244200519911893,2.122968121620167
,35.64534,138.64817,278.8,0.012744736992514018,2.1357128586126812
,35.64526,138.6483,279.2,0.0147445969124319,2.150457455525113
,35.64509,138.6485,279.7,0.026150692996447924,2.176608148521561
,35.64499,138.6486,280,0.014322235733159763,2.1909303842547208
,35.64495,138.64862,280.1,0.0047934949619527585,2.1957238792166733
,35.64493,138.64864,280.1,0.0028644485442574767,2.198588327760931
,35.64487,138.64868,280.3,0.007578994586884144,2.206167322347815
,35.6449,138.64875,280.4,0.007160330846135916,2.213327653193951
,35.64481,138.64922,281.2,0.043721723734784466,2.2570493769287356
,35.64481,138.64924,281.3,0.0018113252563851465,2.2588607021851206
,35.64428,138.6521,285.4,0.2656116590390685,2.524472361224189
,35.64415,138.65234,286.1,0.026086450761512812,2.550558811985702
,35.64344,138.65331,288,0.11799738098197751,2.6685561929676793
,35.64339,138.65335,288.1,0.006625718304182566,2.675181911271862
,35.64313,138.6537,288.9,0.04286023356619361,2.7180421448380554
,35.64302,138.65388,289.4,0.020364689638153424,2.738406834476209
,35.643,138.65393,289.5,0.005042887421089131,2.743449721897298
,35.64297,138.65398,289.6,0.0056201373106928715,2.749069859207991
,35.64283,138.65435,290.7,0.03693542609715797,2.786005285305149
,35.6428,138.65446,290.9,0.010503881426554828,2.796509166731704
,35.64279,138.65452,290.9,0.005546225637968024,2.802055392369672
,35.64248,138.65521,292.6,0.07133256285783734,2.8733879552275092
,35.64246,138.65524,292.7,0.0035080801753923597,2.8768960354029014
,35.64218,138.65584,293.8,0.06259497052061855,2.9394910059235198
,35.64212,138.65603,294,0.018450971011928052,2.957941976935448
,35.64209,138.65618,294.4,0.013987223019325642,2.9719291999547734
,35.6421,138.65677,295.7,0.053447420389219485,3.025376620343993
,35.64209,138.65679,295.7,0.002124185548161638,3.0275008058921546
,35.64208,138.65683,295.9,0.003788869361627097,3.031289675253782
,35.64193,138.65724,297,0.040692492513783554,3.0719821677675654
,35.64191,138.65736,297.5,0.011092567302735104,3.0830747350703005
,35.64192,138.65742,297.5,0.005546283982609901,3.08862101905291
,35.64193,138.65821,299.1,0.07155852181261833,3.1601795408655287
,35.64194,138.65829,299.2,0.007330019857876783,3.1675095607234054
,35.64194,138.65834,299.3,0.004528475081972175,3.1720380358053775
,35.64199,138.65862,300,0.02595915848086193,3.1979971942862395
,35.64204,138.65875,300.3,0.01301551849609089,3.2110127127823302
,35.64207,138.65895,300.7,0.018417161345967936,3.2294298741282983
,35.64206,138.65902,300.9,0.006436210647250056,3.2358660847755485
,35.64206,138.65905,301,0.002717080986850057,3.2385831657623987
,35.642,138.65933,301.7,0.026218663989337546,3.264801829751736
,35.642,138.6594,302,0.006339860372801516,3.2711416901245376
,35.64185,138.65995,303,0.0525199302528831,3.3236616203774205
,35.64168,138.6603,304.2,0.03688662398216378,3.360548244359584
,35.64145,138.6609,305.7,0.06003557047714028,3.4205838148367245
,35.6414,138.6611,306.1,0.018944489047368014,3.4395283038840927
,35.64133,138.66131,306.6,0.020544373566074168,3.460072677450167
,35.64117,138.66199,308.4,0.06409526409786938,3.5241679415480363
,35.64109,138.66224,309.1,0.024320243467166446,3.5484881850152026
,35.64098,138.66241,309.5,0.019647478831355494,3.568135663846558
,35.64054,138.66298,311.3,0.0710526399264177,3.6391883037729755
,35.64055,138.66305,311.3,0.006436328863408592,3.645624632636384
,35.64055,138.6631,311.3,0.004528553503547446,3.6501531861399314
,35.64043,138.66355,312.2,0.042876615236122156,3.6930298013760536
,35.64035,138.66372,312.2,0.01777238835855268,3.7108021897346064
,35.64027,138.66384,312.5,0.01403254521782986,3.724834734952436
,35.64007,138.66421,313.9,0.04019246816946798,3.765027203121904
,35.64006,138.66421,313.8,0.0011095234247504792,3.7661367265466548
,35.63998,138.66436,314.2,0.016228348976773745,3.7823650755234284
,35.63992,138.6645,314.8,0.014321349433647513,3.796686424957076
,35.63958,138.66546,318.1,0.09477990079794811,3.891466325755024
,35.63922,138.66621,320.2,0.07880239137441812,3.9702687171294424
,35.63919,138.66624,320.3,0.004296793126392959,3.9745655102558355
,35.63915,138.6663,320.5,0.007016331857248416,3.981581842113084
,35.63895,138.66651,321.3,0.029226491113132004,4.010808333226216
,35.63894,138.66653,321.2,0.0021242458643400026,4.012932579090556
,35.6388,138.6667,322.1,0.02187153941695216,4.034804118507508
,35.63873,138.66684,322.8,0.014869745171773861,4.049673863679282
,35.63862,138.66713,323.5,0.02896326220096656,4.078637125880249
,35.6386,138.66716,323.8,0.0035081804826005906,4.0821453063628494
,35.63858,138.66721,323.7,0.005043110636225746,4.0871884169990755
,35.63854,138.66728,323.9,0.007739117564799931,4.094927534563875
,35.63844,138.66741,324.5,0.016178503669599456,4.1111060382334745
,35.63829,138.66765,325.3,0.027377174962085808,4.138483213195561
,35.63818,138.66786,326.3,0.02259943411864763,4.161082647314208
,35.63816,138.66788,326.3,0.0028645432261227986,4.1639471905403305
,35.63815,138.66791,326.5,0.0029350108833793727,4.16688220142371
,35.63811,138.66795,326.7,0.005729087569303152,4.172611288993013
,35.638,138.66804,327,0.014676695906471476,4.187287984899485
,35.63794,138.66815,327.6,0.01198255427480121,4.199270539174286
,35.63793,138.66816,327.6,0.0014322732565431788,4.200702812430829
,35.6378,138.66839,328.8,0.02533811352995221,4.226040925960781
,35.6374,138.66918,331.9,0.08419981393669126,4.3102407398974725
,35.63734,138.66936,332.7,0.017610212571765756,4.327850952469238
,35.63723,138.66962,333.6,0.026524175978296857,4.354375128447535
,35.63693,138.67011,335,0.05547680601562489,4.40985193446316
,35.63657,138.67064,336.6,0.062449204940922744,4.472301139404083
,35.63664,138.67071,336.5,0.01002597789218654,4.482327117296269
,35.63657,138.6709,337.9,0.018880749316871802,4.501207866613141
,35.63646,138.67113,338.9,0.0241442445145877,4.525352111127729
,35.63644,138.67115,338.8,0.0028645672795859626,4.528216678407315
,35.63641,138.67121,339.3,0.006372882340386239,4.534589560747701
