datetime,temp,on_sec(s),power(%),P,I,D,PID
20230922 23:00:22,62.25,0,0,-0.25,-0.7524042875569126,0.012399999999999523,0.0
20230922 23:00:27,62.187,0,0,-0.25,-0.7042099644128083,0.012399999999999523,0.0
20230922 23:00:32,62.187,0,0,-0.1869999999999976,-0.6597305593784841,0.012600000000000477,0.0
20230922 23:00:37,62.187,0,0,-0.1869999999999976,-0.5972305593784841,0.012600000000000477,0.0
20230922 23:00:42,62.125,0,0,-0.1869999999999976,-0.5485205949656723,0.012600000000000477,0.0
20230922 23:00:49,62.125,0,0,-0.125,-0.4860205949656723,0.0,0.0
20230922 23:00:54,62.125,0,0,-0.125,-0.4235205949656723,0.0,0.0
20230922 23:01:01,62.125,0,0,-0.125,-0.3744999999999976,0.0,0.0
20230922 23:01:06,62.062,0,0,-0.125,-0.3434999999999988,0.0,0.0
20230922 23:01:11,62.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230922 23:01:17,62.062,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20230922 23:01:22,62.0,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20230922 23:01:28,62.0,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230922 23:01:35,62.0,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230922 23:01:40,61.937,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230922 23:01:45,61.937,0,0,0.06300000000000239,-0.11355614973261542,0.025,0.0
20230922 23:01:51,61.937,0.4113709677419985,0.0822741935483997,0.06300000000000239,-0.02999999999999403,0.025,0.0
20230922 23:01:56,61.875,0.7263709677420105,0.1452741935484021,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20230922 23:02:02,61.875,1.6374879890185685,0.3274975978037137,0.125,0.11561170212766447,0.012399999999999523,0.0
20230922 23:02:07,61.875,2.5724879890185566,0.5144975978037113,0.125,0.20911170212766328,0.012399999999999523,0.0
20230922 23:02:12,61.812,2.8824879890185446,0.5764975978037089,0.125,0.24011170212766209,0.012399999999999523,0.0
20230922 23:02:17,61.812,3.473060234715775,0.694612046943155,0.1880000000000024,0.2900318299231889,0.012600000000000477,0.0
20230922 23:02:22,61.812,4.098060234715775,0.819612046943155,0.1880000000000024,0.3525318299231889,0.012600000000000477,0.0
20230922 23:02:31,61.812,4.51694321343919,0.903388642687838,0.1880000000000024,0.3944201277955304,0.012600000000000477,0.0
20230922 23:02:36,61.875,4.51694321343919,0.903388642687838,0.1880000000000024,0.42592012779553157,0.0,0.0
20230922 23:02:41,61.875,4.3047735236525195,0.8609547047305038,0.125,0.44484025559105955,-0.012600000000000477,0.0
20230922 23:02:47,61.875,4.11557224569724,0.8231144491394479,0.125,0.42592012779553157,-0.012600000000000477,0.0
20230922 23:02:52,61.937,3.8005722456972273,0.7601144491394455,0.125,0.3944201277955304,-0.012600000000000477,0.0
