datetime,temp,on_sec(s),power(%),P,I,D,PID
20230910 06:45:08,61.125,5,1,3.875,10.079849953851202,-0.03760000000000048,0.0
20230910 06:45:15,61.25,5,1,3.75,9.93949488205481,-0.06260000000000049,0.0
20230910 06:45:20,61.375,5,1,3.75,9.799139810258417,-0.06260000000000047,0.0
20230910 06:45:25,61.375,5,1,3.625,9.611919471275366,-0.07500000000000001,0.0
20230910 06:45:30,61.437,5,1,3.625,9.423681251052892,-0.05,0.0
20230910 06:45:35,61.437,5,1,3.5630000000000024,9.267437946228185,-0.037399999999999524,0.0
20230910 06:45:40,61.437,5,1,3.5630000000000024,9.14217565114622,-0.012399999999999523,0.0
20230910 06:45:45,61.437,5,1,3.5630000000000024,9.016913356064254,-0.012399999999999523,0.0
20230910 06:45:52,61.687,5,1,3.3130000000000024,8.893906091789598,-0.05,0.0
20230910 06:45:57,61.75,5,1,3.3130000000000024,8.80267848853189,-0.1,0.0
20230910 06:46:02,61.812,5,1,3.25,8.646445981965467,-0.11260000000000048,0.0
20230910 06:46:09,61.875,5,1,3.125,8.443353157634721,-0.07520000000000096,0.0
20230910 06:46:14,61.937,5,1,3.125,8.240260333303974,-0.03780000000000143,0.0
20230910 06:46:19,62.0,5,1,3.0630000000000024,8.066143237143454,-0.03760000000000048,0.0
20230910 06:46:24,62.0,5,1,3.0,7.860784497006801,-0.03760000000000048,0.0
20230910 06:46:29,62.125,5,1,3.0,7.719883308525922,-0.025,0.0
20230910 06:46:34,62.125,5,1,2.875,7.6108910264736895,-0.03760000000000048,0.0
20230910 06:46:40,62.25,5,1,2.75,7.439428295248879,-0.05,0.0
20230910 06:46:45,62.312,5,1,2.75,7.299217439111552,-0.07500000000000001,0.0
20230910 06:46:50,62.375,5,1,2.6880000000000024,7.142980501888037,-0.062399999999999525,0.0
20230910 06:46:55,62.437,5,1,2.625,6.971417260781317,-0.05,0.0
20230910 06:47:00,62.5,5,1,2.5630000000000024,6.799187602322355,-0.037399999999999524,0.0
20230910 06:47:05,62.562,5,1,2.5,6.658189138521799,-0.03760000000000048,0.0
20230910 06:47:10,62.625,5,1,2.4380000000000024,6.48593930728108,-0.037399999999999524,0.0
20230910 06:47:15,62.625,5,1,2.375,6.329718748297874,-0.03760000000000048,0.0
20230910 06:47:20,62.75,5,1,2.375,6.188781989404593,-0.025,0.0
20230910 06:47:25,62.812,5,1,2.25,6.04869134884113,-0.03760000000000048,0.0
20230910 06:47:30,62.875,5,1,2.1880000000000024,5.892461907178766,-0.037399999999999524,0.0
20230910 06:47:35,62.937,5,1,2.125,5.736247354257904,-0.05,0.0
20230910 06:47:40,63.0,5,1,2.0630000000000024,5.580020658997476,-0.037399999999999524,0.0
20230910 06:47:45,63.062,5,1,2.0,5.408514875093958,-0.03760000000000048,0.0
20230910 06:47:50,63.187,5,1,1.9380000000000024,5.236164313003172,-0.037399999999999524,0.0
20230910 06:47:57,63.187,5,1,1.8130000000000024,5.048708348858959,-0.037399999999999524,0.0
20230910 06:48:02,63.25,5,1,1.8130000000000024,4.892488863413403,-0.03719999999999857,0.0
20230910 06:48:07,63.312,5,1,1.75,4.736287885504775,-0.037399999999999524,0.0
20230910 06:48:12,63.375,5,1,1.6880000000000024,4.58007319238677,-0.037399999999999524,0.0
20230910 06:48:17,63.437,5,1,1.625,4.423878661844929,-0.03760000000000048,0.0
20230910 06:48:22,63.5,5,1,1.5630000000000024,4.298919529918535,-0.037399999999999524,0.0
