PlaceName,Lat,Long,Alt(m),dist(km),dist_sum(km)
高崎駅,36.3229,139.0133,94.5,,0
,36.32297,139.01328,94.5,0.007972456530550788,0.007972456530550788
,36.32356,139.01321,94.6,0.06577039520987384,0.07374285174042462
,36.32512,139.01321,94.7,0.1731054380042802,0.2468482897447048
,36.32517,139.01322,94.7,0.005620441475415994,0.2524687312201208
,36.32592,139.01322,94.8,0.08322378508755456,0.3356925163076754
,36.32603,139.01323,94.8,0.012239137645184953,0.34793165395286035
,36.32603,139.01095,94.8,0.2047237189527018,0.5526553729055621
,36.32601,139.01089,94.7,0.005826671251411252,0.5584820441569733
,36.32597,139.01009,95,0.07196992194857565,0.630451966105549
,36.32598,139.00993,94.9,0.014409376894115568,0.6448613429996646
,36.32597,139.00956,95.1,0.03324125831285654,0.6781026013125211
,36.32596,139.0095,95.1,0.005500560474263388,0.6836031617867845
,36.32595,139.0091,95.2,0.035933613750035134,0.7195367755368196
,36.32577,139.00912,95.1,0.020054277879860093,0.7395910534166797
,36.32572,139.00912,95.1,0.005548252525015632,0.7451393059416954
,36.32528,139.00917,95,0.049030601857609483,0.7941699077993049
,36.32527,139.00914,95,0.002913359280705808,0.7970832670800106
,36.32505,139.00914,95.1,0.024412308717663467,0.8214955757976741
,36.32463,139.00908,95,0.046915679485169004,0.8684112552828431
,36.32449,139.00908,95,0.015535103983508885,0.883946359266352
,36.32444,139.00859,95,0.044346961039787004,0.928293320306139
,36.32438,139.00859,95,0.006657901541271401,0.9349512218474104
,36.32433,139.00748,95.4,0.09982456455902881,1.0347757864064393
,36.3243,139.00714,95.4,0.030710602593404898,1.0654863889998443
,36.32429,139.00681,95.4,0.02965249127841115,1.0951388802782553
,36.3243,139.00674,95.5,0.006382714424824998,1.1015215947030803
,36.32429,139.00649,95.5,0.02247568288170739,1.1239972775847877
,36.32431,139.00489,95.6,0.14368608335506172,1.2676833609398495
,36.3243,139.00486,95.6,0.0029133900773048718,1.2705967510171543
,36.3243,139.00456,95.6,0.026937926860642007,1.2975346778777963
,36.32434,139.00437,95.6,0.017628615119134147,1.3151632929969304
,36.32434,139.00428,95.7,0.008081373927957977,1.3232446669248883
,36.32433,139.00423,95.7,0.004624748960555844,1.327869415885444
