PlaceName,Lat,Long,Alt(m),dist(km),dist_sum(km)
甲府駅,35.66661,138.56863,274.9,,0
,35.66662,138.56862,274.9,0.0014320726696582982,0.0014320726696582982
,35.66663,138.56856,274.9,0.005544645228508586,0.006976717898166884
,35.66665,138.5685,274.9,0.005868239857099635,0.01284495775526652
,35.66666,138.56845,274.9,0.004661063003554173,0.01750602075882069
,35.66667,138.56843,274.9,0.002123714939639423,0.019629735698460115
,35.66667,138.56841,274.8,0.0018108317450449202,0.021440567443505035
,35.66668,138.56838,274.9,0.0029341188332716144,0.02437468627677665
,35.66668,138.56833,274.9,0.004527078795484823,0.028901765072261474
,35.66666,138.56831,274.8,0.0028641445719152373,0.031765909644176714
,35.66666,138.5683,274.8,0.0009054159854332517,0.03267132562960996
,35.66665,138.56829,274.8,0.0014320723912781745,0.03410339802088814
,35.66659,138.56829,274.6,0.00665716996362635,0.04076056798451449
,35.66658,138.5683,274.6,0.0014320728802989572,0.04219264086481345
,35.6665,138.56832,274.4,0.009059057297662262,0.05125169816247571
,35.66646,138.5683,274.4,0.0047933261898826015,0.056045024352358315
,35.66642,138.56829,274.3,0.0045295288019291564,0.060574553154287475
,35.66637,138.56827,274.5,0.00583570557020152,0.066410258724489
,35.66639,138.56824,274.5,0.0035074586988475508,0.06991771742333655
,35.66644,138.56814,274,0.01061859864415198,0.08053631606748853
,35.66646,138.56812,274,0.0028641476500009485,0.08340046371748948
,35.66647,138.56809,273.9,0.0029341254017608742,0.08633458911925035
,35.66648,138.56808,273.9,0.0014320736491131687,0.08776666276836352
,35.66651,138.56802,273.8,0.006371154589361608,0.09413781735772513
,35.66662,138.56764,273.1,0.03650643523208558,0.13064425258981072
,35.66663,138.56759,273,0.004661064649820671,0.13530531723963138
,35.66668,138.56745,272.9,0.013836649048866207,0.14914196628849757
,35.66678,138.56706,272.5,0.03701331703573131,0.18615528332422887
,35.66679,138.56704,272.6,0.0021237126394861496,0.18827899596371503
,35.66681,138.56694,272.4,0.00932211012016524,0.19760110608388026
,35.66692,138.56659,272.5,0.03395851121252161,0.23155961729640187
,35.66693,138.56654,272.6,0.004661048210469213,0.2362206655068711
,35.66724,138.56563,272.2,0.08928355256456393,0.32550421807143504
,35.66728,138.56555,272.2,0.008494814159042238,0.3339990322304773
,35.66736,138.56535,271.8,0.020166637349297065,0.35416566957977436
,35.66737,138.5653,271.7,0.004661024102787495,0.35882669368256187
,35.66752,138.56484,271.4,0.04485090339781595,0.4036775970803778
,35.66748,138.56481,271.3,0.005203335843348604,0.4088809329237264
,35.66758,138.56426,271.8,0.051018431077846274,0.45989936400157266
,35.66762,138.56412,271.9,0.013430174901908008,0.4733295389034807
,35.66763,138.56406,271.9,0.005544578886916402,0.47887411779039707
,35.66765,138.56399,271.4,0.006715084475042064,0.4855892022654391
,35.66772,138.56381,271.2,0.018053335976939013,0.5036425382423781
,35.66772,138.56372,271.7,0.008148636148046902,0.5117911743904251
,35.66775,138.56365,272,0.0071587381754487775,0.5189499125658739
,35.66776,138.56359,272,0.005544570261823516,0.5244944828276974
,35.66781,138.56346,272.1,0.013012107909983257,0.5375065907376807
,35.66782,138.5634,272.1,0.0055445662812291605,0.5430511570189098
,35.66784,138.56333,272.2,0.006715070322698892,0.5497662273416087
