PlaceName,Lat,Long,Alt(m),dist(km),dist_sum(km)
,35.66156,139.5712,44.4,0.0018109471326677308,0.637871289126971
,35.66157,139.57117,44.4,0.0029342787074788713,0.6408055678344499
,35.66157,139.57116,44.4,0.0009054734534371758,0.641711041287887
,35.66156,139.57114,44.4,0.0021238126422831404,0.6438348539301701
,35.66155,139.57095,45,0.017239739751494672,0.6610745936816648
,35.66154,139.57077,45.4,0.016336249298151227,0.677410842979816
,35.66152,139.57065,45.8,0.01108996641033164,0.6885008093901477
,35.6615,139.57044,45.9,0.01914400125285407,0.7076448106430018
,35.66147,139.5702,45.8,0.021984826413048122,0.7296296370560499
,35.66147,139.57017,45.8,0.0027164237472084994,0.7323460608032584
,35.66147,139.57015,45.8,0.0018109491622321575,0.7341570099654905
,35.66148,139.57008,45.8,0.00643470067223393,0.7405917106377244
,35.66149,139.57001,45.8,0.006434699891360799,0.7470264105290852
,35.66149,139.56994,45.8,0.006338320493695837,0.7533647310227811
,35.6615,139.56992,45.8,0.002123813983892848,0.755488545006674
,35.6615,139.5699,45.8,0.0018109484874268547,0.7572994934941008
,35.66151,139.56988,45.8,0.0021238137907708806,0.7594233072848716
,35.66151,139.56987,45.8,0.0009054741308169038,0.7603287814156885
,35.66153,139.56981,45.7,0.0058685602303789365,0.7661973416460675
,35.66156,139.56973,45.8,0.007971947762793401,0.7741692894088609
,35.6616,139.56964,45.7,0.009279399564313062,0.783448688973174
,35.66169,139.56944,45.6,0.02068012072241396,0.804128809695588
,35.66182,139.56918,45.6,0.027609517047500896,0.8317383267430889
,35.66183,139.56916,45.6,0.0021238076603271204,0.833862134403416
,35.66189,139.56904,45.5,0.012742841951978032,0.8466049763553941
,35.66191,139.56899,45.4,0.005041933199062722,0.8516469095544569
,35.66192,139.56896,45.4,0.0029342677589392586,0.8545811773133961
,35.66193,139.56893,45.3,0.002934267443681196,0.8575154447570773
,35.66194,139.5689,45.3,0.0029342671291299515,0.8604497118862072
,35.66196,139.56881,45.3,0.008445947643967755,0.868895659530175
,35.66198,139.56875,45.2,0.005868532073003989,0.874764191603179
,35.66204,139.56854,45,0.020146511251465028,0.894910702854644
,35.66207,139.56843,44.9,0.010501619134630276,0.9054123219892743
,35.66208,139.56838,44.8,0.004661313924369384,0.9100736359136438
,35.66216,139.56816,44.8,0.021808365615782723,0.9318820015294265
