PlaceName,Lat,Long,Alt(m),dist(km),dist_sum(km)
富士山駅,35.48374,138.79569,807,0,0
,35.4838,138.79567,807,0.006899947200300494,0.006899947200300494
,35.48382,138.7957,806,0.003512196788549187,0.010412143988849681
,35.48385,138.79572,806,0.0037911545631877006,0.014203298552037382
,35.48379,138.79603,806,0.028908659644834713,0.043111958196872094
,35.48377,138.79611,805,0.00759136066693856,0.05070331886381065
,35.48376,138.79614,805,0.0029398298710977917,0.05364314873490844
,35.48374,138.79618,805,0.004254425197094617,0.05789757393200306
,35.48372,138.79623,804,0.005050917549999994,0.06294849148200306
,35.48368,138.79629,804,0.007024399277075339,0.0699728907590784
,35.48359,138.79644,804,0.01688195389016873,0.08685484464924711
,35.48358,138.79645,804,0.0014333510931882618,0.08828819574243538
,35.48355,138.7965,804,0.00562732111370349,0.09391551685613887
,35.48353,138.79655,804,0.0050509271096919744,0.09896644396583085
,35.48333,138.79698,804,0.04488964613000114,0.143856090095832
,35.4833,138.79704,805,0.006381662703793746,0.15023775279962576
,35.48325,138.7971,804,0.007773113738259504,0.15801086653788526
,35.48311,138.79736,804,0.028248449158945924,0.18625931569683118
,35.48292,138.7977,804,0.03736819937811102,0.22362751507494222
,35.48233,138.79726,807,0.07667725135531248,0.3003047664302547
,35.4823,138.79731,807,0.005627377351305427,0.30593214378156014
,35.48212,138.79766,808,0.037519056990599715,0.34345120077215985
,35.48192,138.79806,809,0.042544912300075045,0.3859961130722349
,35.48146,138.79772,811,0.05963873533861164,0.44563484841084655
,35.48124,138.79815,811,0.046027823543932325,0.49166267195477886
,35.48122,138.79818,811,0.003512263624707271,0.4951749355794861
,35.48111,138.79839,811,0.02263053427988832,0.5178054698593745
,35.48091,138.79875,811,0.03949350804925713,0.5572989779086316
,35.48074,138.79863,812,0.021779507614978006,0.5790784855236096
,35.48073,138.79862,812,0.0014333709684536994,0.5805118564920634
,35.48072,138.79862,812,0.001109494040701989,0.5816213505327654
,35.48071,138.79861,812,0.0014333711081747818,0.5830547216409402
,35.48064,138.79861,812,0.007766458224911775,0.5908211798658519
,35.48058,138.7986,813,0.0067185377250057726,0.5975397175908577
,35.4804,138.79859,813,0.01999150084695046,0.6175312184378081
,35.48022,138.79858,814,0.019991500342203223,0.6375227187800113
,35.48002,138.79856,815,0.022263985796202528,0.6597867045762138
,35.47977,138.79855,815,0.027752189511320923,0.6875388940875348
,35.47974,138.79854,816,0.003449983329098164,0.690988877416633
,35.4795,138.79853,816,0.02664331258930576,0.7176321900059387
,35.47938,138.79852,817,0.013344819896793167,0.7309770099027318
,35.47925,138.79851,818,0.014451941895017315,0.7454289517977492
,35.47924,138.79851,818,0.001109493769647927,0.7465384455673971
,35.47923,138.79851,818,0.0011094937662099334,0.7476479393336071
,35.47922,138.79852,818,0.0014333814979594513,0.7490813208315665
,35.47921,138.79852,818,0.0011094937632144602,0.750190814594781
,35.47911,138.79872,818,0.02127300193846359,0.7714638165332446
,35.47883,138.79848,820,0.03794055271552795,0.8094043692487726
,35.47786,138.79763,825,0.13241199912987262,0.9418163683786451
,35.47784,138.79767,825,0.0042546503865021675,0.9460710187651473
,35.47774,138.79786,825,0.02050438866567798,0.9665754074308253
,35.47757,138.79818,825,0.034628852804825,1.0012042602356503
,35.4773,138.79869,826,0.05513325429925896,1.0563375145349092
,35.47727,138.79874,826,0.005627603630177659,1.0619651181650869
,35.477,138.79922,826,0.05286840154384524,1.114833519708932
,35.47688,138.79938,826,0.019700648851311925,1.134534168560244
,35.47685,138.79942,826,0.004925164667998161,1.139459333228242
,35.47678,138.79948,826,0.00948521932752117,1.1489445525557633
,35.47667,138.79954,826,0.013364119061186272,1.1623086716169495
,35.47662,138.79957,825,0.0061795883855526755,1.1684882600025022
,35.47659,138.79958,825,0.0034499909626747385,1.171938250965177
,35.47654,138.79961,825,0.006179589507729536,1.1781178404729065
,35.47648,138.79963,825,0.006899982387180918,1.1850178228600874
,35.47638,138.79964,826,0.011131989503313667,1.1961498123634011
,35.4763,138.79965,826,0.008922223938480842,1.2050720363018819
,35.47621,138.79964,826,0.010026597523164694,1.2150986338250465
,35.47605,138.79963,827,0.017775075457097424,1.2328737092821438
,35.47583,138.7996,828,0.024560231934476304,1.25743394121662
,35.47578,138.7996,828,0.0055474656742049554,1.262981406890825
,35.47447,138.79947,833,0.14582167552627182,1.4088030824170967
,35.47443,138.79947,833,0.004437971541343682,1.4132410539584404
,35.47439,138.7995,833,0.005206623672719569,1.4184476776311599
,35.47434,138.79947,834,0.006179620369358357,1.4246272980005181
,35.47428,138.79943,834,0.007582504893936572,1.4322098028944548
,35.47421,138.79939,834,0.008573043081161247,1.440782845975616
,35.47418,138.79936,835,0.004300249717309303,1.4450830956929253
,35.47415,138.79935,835,0.0034499968736412642,1.4485330925665665
,35.47404,138.7993,835,0.013020778059779562,1.461553870626346
,35.47397,138.79939,835,0.011271133904716096,1.472825004531062
,35.47394,138.79939,835,0.0033284783815659843,1.476153482912628
,35.4739,138.7994,835,0.00452982364592059,1.4806833065585485
,35.47378,138.79939,835,0.013344811826375343,1.4940281183849238
,35.47362,138.79937,836,0.017844446171612873,1.5118725645565367
,35.47324,138.79933,837,0.042316735588711775,1.5541893001452485
,35.47313,138.79932,837,0.012238119819701854,1.5664274199649504
,35.47306,138.79931,837,0.007819300011872015,1.5742467199768224
,35.47263,138.79927,839,0.04784611110756167,1.622092831084384
,35.47234,138.79923,842,0.03237944942418132,1.6544722805085654
,35.47207,138.79921,843,0.030011243083819594,1.684483523592385
,35.47175,138.79918,844,0.03560801292325067,1.7200915365156357
,35.47134,138.79913,846,0.04571498818400665,1.7658065246996424
,35.47122,138.79912,846,0.013344808135443009,1.7791513328350854
,35.47095,138.7991,847,0.03001123904605998,1.8091625718811455
,35.47078,138.79908,848,0.018948517165121723,1.8281110890462673
,35.4707,138.79907,848,0.008922222128492311,1.8370333111747597
,35.47067,138.79906,848,0.0034500053086947862,1.8404833164834544
,35.47064,138.79904,848,0.00379129000252284,1.8442746064859772
,35.4706,138.7991,848,0.007025076887845078,1.8512996833738222
,35.47056,138.79916,848,0.007025078957641364,1.8583247623314636
,35.47048,138.79928,849,0.014050164134569946,1.8723749264660337
,35.47046,138.79932,849,0.00425493201747788,1.8766298584835115
,35.47045,138.79935,849,0.002940244524043372,1.879570103007555
,35.47043,138.79938,849,0.0035125431052904395,1.8830826461128454
,35.47039,138.79944,849,0.007025087762841207,1.8901077338756866
,35.47034,138.79952,849,0.009137651636875509,1.8992453855125622
,35.4703,138.79957,849,0.00634746077293159,1.9055928462854939
,35.4701,138.79988,849,0.03583366400057082,1.9414265102860646
,35.47008,138.79991,848,0.003512552169963962,1.9449390624560285
,35.47004,138.79996,848,0.006347471083958614,1.9512865335399872
,35.46995,138.8001,847,0.01616083176595995,1.9674473653059472
,35.46987,138.8002,847,0.012694954064856455,1.9801423193708036
,35.46977,138.80032,846,0.015547480902946784,1.9956898002737504
,35.46969,138.80041,846,0.01206275362968226,2.007752553903433
,35.46963,138.80047,846,0.008600689158728761,2.0163532430621616
,35.46958,138.80052,846,0.007167242885063552,2.023520485947225
,35.46949,138.80059,846,0.011835334949025026,2.03535582089625
,35.46944,138.80056,846,0.006179689101144467,2.0415355099973946
